codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
1035579,Suavelastic pañales desechables etapa M,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,209.0,,También presentación de 44 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943498815.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Recién Nacido Etapa 1 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-recien-nacido-etapa-1-40-uds
147419,Suavelastic pañales desechables etapa M,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,209.0,,También presentación de 44 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943434622.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Chica Etapa 2 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-chica-etapa-2-40-uds
1037599,Suavelastic pañales desechables etapa M,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,209.0,,También presentación de 44 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444928.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Mediano Etapa 3 44 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-mediano-etapa-3-44-uds
1008635,Kiddies Antifugas pañales desechables et. 1 a 6,Bebé,Kiddies,28,pzas.,30% desc.,1 al 31 de diciembre de 2025,,,,Descuento del 30%. También presentación de 40 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,13117023299.0,2025-12-15,Farmacias Benavides,Kiddies Antifugas Pañales Unisex Talla Mediano Etapa 3 40 uds,https://www.benavides.com.mx/kiddies-antifugas-panales-unisex-talla-mediano-etapa-3-40-uds
1008636,Kiddies Antifugas pañales desechables et. 1 a 6,Bebé,Kiddies,28,pzas.,30% desc.,1 al 31 de diciembre de 2025,,,,Descuento del 30%. También presentación de 40 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,13117023305.0,2025-12-15,Farmacias Benavides,Kiddies Antifugas Pañales Unisex Talla Grande Etapa 4 40 uds,https://www.benavides.com.mx/kiddies-antifugas-panales-unisex-talla-grande-etapa-4-40-uds
1008637,Kiddies Antifugas pañales desechables et. 1 a 6,Bebé,Kiddies,28,pzas.,30% desc.,1 al 31 de diciembre de 2025,,,,Descuento del 30%. También presentación de 40 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,13117023312.0,2025-12-15,Farmacias Benavides,Kiddies Antifugas Pañales Unisex Talla Extra Grande Etapa 5 40 uds,https://www.benavides.com.mx/kiddies-antifugas-panales-unisex-talla-extra-grande-etapa-5-40-uds
1012899,Kiddies Antifugas pañales desechables et. 1 a 6,Bebé,Kiddies,28,pzas.,30% desc.,1 al 31 de diciembre de 2025,,,,Descuento del 30%. También presentación de 40 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,13117028799.0,2025-12-15,Farmacias Benavides,Kiddies Antifugas Pañales Unisex Talla Pequeña Etapa 1 28 uds,https://www.benavides.com.mx/kiddies-antifugas-panales-unisex-talla-pequena-etapa-1-28-uds
1037610,Suavelastic pañales desechables etapa G,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,229.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444942.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Talla Grande Etapa 4 44 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-talla-grande-etapa-4-44-uds
1037611,Suavelastic pañales desechables etapa G,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,229.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444966.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Jumbo Etapa 5 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-jumbo-etapa-5-40-uds
1022950,Suavelastic pañales desechables etapa G,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,229.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943447615.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 6 46 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-6-46-uds
1046380,Suavelastic pañales desechables etapa G,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,229.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7506425645749.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 7 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-7-40-uds
1037610,Suavelastic pañales desechables etapa J,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,249.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444942.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Talla Grande Etapa 4 44 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-talla-grande-etapa-4-44-uds
1037611,Suavelastic pañales desechables etapa J,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,249.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444966.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Jumbo Etapa 5 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-jumbo-etapa-5-40-uds
1022950,Suavelastic pañales desechables etapa J,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,249.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943447615.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 6 46 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-6-46-uds
1046380,Suavelastic pañales desechables etapa J,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,249.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7506425645749.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 7 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-7-40-uds
1037610,Suavelastic pañales desechables etapa XJ y XXJ,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,259.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444942.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Talla Grande Etapa 4 44 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-talla-grande-etapa-4-44-uds
1037611,Suavelastic pañales desechables etapa XJ y XXJ,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,259.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943444966.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Jumbo Etapa 5 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-jumbo-etapa-5-40-uds
1022950,Suavelastic pañales desechables etapa XJ y XXJ,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,259.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943447615.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 6 46 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-6-46-uds
1046380,Suavelastic pañales desechables etapa XJ y XXJ,Bebé,Suavelastic,40,pzas.,,1 al 31 de diciembre de 2025,,259.0,,También presentación de 46 pzas.,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7506425645749.0,2025-12-15,Farmacias Benavides,KleenBebé Suavelastic Pañales Unisex Talla Extra Jumbo Etapa 7 40 uds,https://www.benavides.com.mx/kleenbebe-suavelastic-panales-unisex-talla-extra-jumbo-etapa-7-40-uds
1046486,Huggies Supreme toallitas húmedas duopack,Bebé,Huggies,80,pzas. c/u,a solo $99,1 al 31 de diciembre de 2025,,99.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7506425608867.0,2025-12-15,Farmacias Benavides,Huggies Supreme Toallitas Húmedas Protección Delicada 160 uds,https://www.benavides.com.mx/huggies-supreme-toallitas-humedas-proteccion-delicada-160-uds
1039659,"Comodisec mediano, grande y jumbo pañales desechables",Bebé,Comodisec,30,pzas.,a solo $119 c/u,1 al 31 de diciembre de 2025,,119.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943416345.0,2025-12-15,Farmacias Benavides,KleenBebé Comodisec Pañales Unisex Talla Mediano Etapa 3 30 uds,https://www.benavides.com.mx/kleenbebe-comodisec-panales-unisex-talla-mediano-etapa-3-30-uds
1039671,"Comodisec mediano, grande y jumbo pañales desechables",Bebé,Comodisec,30,pzas.,a solo $119 c/u,1 al 31 de diciembre de 2025,,119.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943416369.0,2025-12-15,Farmacias Benavides,KleenBebé Comodisec Pañales Unisex Talla Grande Etapa 4 30 uds,https://www.benavides.com.mx/kleenbebe-comodisec-panales-unisex-talla-grande-etapa-4-30-uds
1039672,"Comodisec mediano, grande y jumbo pañales desechables",Bebé,Comodisec,30,pzas.,a solo $119 c/u,1 al 31 de diciembre de 2025,,119.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7501943416383.0,2025-12-15,Farmacias Benavides,KleenBebé Comodisec Pañales Unisex Talla Jumbo Etapa 5 30 uds,https://www.benavides.com.mx/kleenbebe-comodisec-panales-unisex-talla-jumbo-etapa-5-30-uds
1020707,Chicco aspirador nasal,Bebé,Chicco,1,pza.,20% desc.,1 al 31 de diciembre de 2025,,,,Descuento del 20%,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,8003670823537.0,2025-12-15,Farmacias Benavides,Chicco Aspirador Nasal PhysioClean para Bebé 0+ meses 1 ud,https://www.benavides.com.mx/chicco-aspirador-nasal-physioclean-para-bebe-0-meses-1-ud
1040742,Well Beginnings toallitas húmedas para manos y cara,Bebé,Well Beginnings,15,pzas.,"2x$50, 4x$90",1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_17_16-12-2025.jpg,7503006503399.0,2025-12-15,Farmacias Benavides,Well Beginnings Toallitas Húmedas Antibacteriales para Cara y Manos 15 uds,https://www.benavides.com.mx/well-beginnings-toallitas-humedas-antibacteriales-para-cara-y-manos-15-uds
1049812,MULTIPLE_PRODUCTOS,Cuidado Personal,Isdin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420281103.0,2025-12-15,Farmacias Benavides,Isdin Isdinceutics Hyaluronic Eyes Prevent Gel 15 g,https://www.benavides.com.mx/isdin-isdinceutics-hyaluronic-eyes-prevent-gel-15-g
1045820,MULTIPLE_PRODUCTOS,Cuidado Personal,Isdin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420113374.0,2025-12-15,Farmacias Benavides,Isdin Isdinceutics K-Ox Eyes Cream Contorno Ojos 15 g,https://www.benavides.com.mx/isdin-isdinceutics-k-ox-eyes-cream-contorno-ojos-15-g
1044773,MULTIPLE_PRODUCTOS,Cuidado Personal,Isdin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420200678.0,2025-12-15,Farmacias Benavides,Isdin Isdinceutics Prevent Hyaluronic Concentrate Serum Facial 30 ml,https://www.benavides.com.mx/isdin-isdinceutics-prevent-hyaluronic-concentrate-serum-facial-30-ml
1047620,MULTIPLE_PRODUCTOS,Cuidado Personal,Isdin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420260979.0,2025-12-15,Farmacias Benavides,Isdin Isdinceutics Rejuvenate Retinal Intense Serum 50 ml,https://www.benavides.com.mx/isdin-isdinceutics-rejuvenate-retinal-intense-serum-50-ml
1050755,Reparadores labiales c/ácido hialurónico,Cuidado Personal,Isdin,4,g,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420292888.0,2025-12-15,Farmacias Benavides,Isdin Reparador Labial con Ácido Hialurónico Color Rojo 1 un,https://www.benavides.com.mx/isdin-reparador-labial-con-acido-hialuronico-color-rojo-1-un
1050756,Reparadores labiales c/ácido hialurónico,Cuidado Personal,Isdin,4,g,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8429420292871.0,2025-12-15,Farmacias Benavides,Isdin Reparador Labial Con Ácido Hialurónico Color Rosa 4 gr,https://www.benavides.com.mx/isdin-reparador-labial-con-acido-hialuronico-color-rosa-4-gr
1050757,Reparadores labiales c/ácido hialurónico,Cuidado Personal,Isdin,4,g,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1049459,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,4006000077000.0,2025-12-15,Farmacias Benavides,Eucerin Hyaluron Filler Epigenetic Serum Facial Anti-Edad 30 ml,https://www.benavides.com.mx/eucerin-hyaluron-filler-epigenetic-serum-facial-anti-edad-30-ml
1040162,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,4005900516961.0,2025-12-15,Farmacias Benavides,Eucerin Hyaluron Filler Crema Facial de Día con Protector Solar SPF 30 50 ml,https://www.benavides.com.mx/eucerin-hyaluron-filler-crema-facial-de-dia-con-protector-solar-spf-30-50-ml
1047654,MULTIPLE_PRODUCTOS,Cuidado Personal,Vichy,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3337875831888.0,2025-12-15,Farmacias Benavides,Vichy Mineral 89 Crema Facial Hidratación 50 ml,https://www.benavides.com.mx/vichy-mineral-89-crema-facial-hidratacion-50-ml
1036300,MULTIPLE_PRODUCTOS,Cuidado Personal,Vichy,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3337875543248.0,2025-12-15,Farmacias Benavides,Vichy Mineral 89 Sérum Concentrado Fortificante 50 ml,https://www.benavides.com.mx/vichy-mineral-89-serum-concentrado-fortificante-50-ml
1044315,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,4005800268731.0,2025-12-15,Farmacias Benavides,Eucerin Aquaphor Reparación de Labios Secos y Agrietados 10 ml,https://www.benavides.com.mx/eucerin-aquaphor-reparacion-de-labios-secos-y-agrietados-10-ml
1019440,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,4005800084508.0,2025-12-15,Farmacias Benavides,Eucerin Aquaphor Pomada Reparadora Piel Seca y Agrietada 55 ml,https://www.benavides.com.mx/eucerin-aquaphor-pomada-reparadora-piel-seca-y-agrietada-55-ml
1047576,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,4005900998385.0,2025-12-15,Farmacias Benavides,Eucerin Anti-Pigment Crema Contorno de Ojos Despigmentante y Anti-Ojeras 15 ml,https://www.benavides.com.mx/eucerin-anti-pigment-crema-contorno-de-ojos-despigmentante-y-anti-ojeras-15-ml
1040392,MULTIPLE_PRODUCTOS,Cuidado Personal,Eucerin,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,7319470066786.0,2025-12-15,Farmacias Benavides,Eucerin Anti-Pigment Dual Serum Facial Anti-Manchas 30 ml,https://www.benavides.com.mx/eucerin-anti-pigment-dual-serum-facial-anti-manchas-30-ml
1030334,MULTIPLE_PRODUCTOS,Cuidado Personal,Endocare,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8470001564832.0,2025-12-15,Farmacias Benavides,Endocare Tensage Contorno de Ojos 15 ml,https://www.benavides.com.mx/endocare-tensage-contorno-de-ojos-15-ml
1048711,MULTIPLE_PRODUCTOS,Cuidado Personal,Endocare,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8470002094857.0,2025-12-15,Farmacias Benavides,Endocare Hyaluboost Age Barrier Serum Facial 30 ml,https://www.benavides.com.mx/endocare-hyaluboost-age-barrier-serum-facial-30-ml
1048662,MULTIPLE_PRODUCTOS,Cuidado Personal,Endocare,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
576700,barras dermolimpiadoras,Cuidado Personal,Cetaphil,127,g,3x2,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3499320008198.0,2025-12-15,Farmacias Benavides,"Cetaphil Barra Dermolimpiadora Piel Normal, Seca o Sensible 127 g",https://www.benavides.com.mx/cetaphil-barra-dermolimpiadora-piel-normal-seca-o-sensible-127-g
163481,barras dermolimpiadoras,Cuidado Personal,Cetaphil,127,g,3x2,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,7502003560527.0,2025-12-15,Farmacias Benavides,"Cetaphil Barra Antibacterial Dermolimpiadora Piel Normal, Seca o Sensible 127 g",https://www.benavides.com.mx/cetaphil-barra-antibacterial-dermolimpiadora-piel-normal-seca-o-sensible-127-g
1039819,barras dermolimpiadoras,Cuidado Personal,Cetaphil,127,g,3x2,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3499320008341.0,2025-12-15,Farmacias Benavides,"Cetaphil Barra Limpieza Profunda Piel Normal, Seca o Sensible 127 g",https://www.benavides.com.mx/cetaphil-barra-limpieza-profunda-piel-normal-seca-o-sensible-127-g
1047895,MULTIPLE_PRODUCTOS,Cuidado Personal,Avène,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3282770153217.0,2025-12-15,Farmacias Benavides,Avene Hyaluron Active B3 Crema Contorno de Ojos 15 ml,https://www.benavides.com.mx/avene-hyaluron-active-b3-crema-contorno-de-ojos-15-ml
1047896,MULTIPLE_PRODUCTOS,Cuidado Personal,Avène,,,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3282770153101.0,2025-12-15,Farmacias Benavides,Avene Hyaluron Active B3 Serum Concentrado Redensificante 30 ml,https://www.benavides.com.mx/avene-hyaluron-active-b3-serum-concentrado-redensificante-30-ml
1043538,Cicalfate crema reparadora,Cuidado Personal,Avène,100,ml,20% desc.,del 1 al 31 de diciembre de 2025,,,,20% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,3282776385421.0,2025-12-15,Farmacias Benavides,Avene Cicalfate Crema Facial Reparadora Cicatrizante 100 ml,https://www.benavides.com.mx/avene-cicalfate-crema-facial-reparadora-cicatrizante-100-ml
1049124,MULTIPLE_PRODUCTOS,Cuidado Personal,Heliocare,,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_18_16-12-2025.jpg,8470002100657.0,2025-12-15,Farmacias Benavides,Heliocare 360 Body Glow Protector Solar FPS 50+ 100 ml,https://www.benavides.com.mx/heliocare-360-body-glow-protector-solar-fps-50-100-ml
